chr,geneID,Mbp,cM,predLoess,cMLeft,cMRight,MbpLeft,MbpRight,meancM,meanMbp,recombRate
Chr_03,MgIM767.03G049200,18.5826635,24.4823583027395,23.9475364038804,0.242959434887432,0.0440081595117832,0.0291534999999996,0.00532549999999787,0.143483797199607,0.0172394999999987,8.32296744102891
Chr_03,MgIM767.03G049300,18.611817,24.5218142781449,24.1904958387679,0.0346133935924016,0.242959434887432,0.00414950000000047,0.0291534999999996,0.138786414239917,0.0166515,8.3347694946351
Chr_03,MgIM767.03G049400,18.6159665,24.527430158569,24.2251092323603,0.0669834003778362,0.0346133935924016,0.00805000000000078,0.00414950000000047,0.0507983969851189,0.00609975000000063,8.32794737245193
Chr_03,MgIM767.03G049500,18.6240165,24.5383249259902,24.2920926327381,0.0235076294833192,0.0669834003778362,0.002834,0.00805000000000078,0.0452455149305777,0.00544200000000039,8.31413357783434
Chr_03,MgIM767.03G049600,18.6268505,24.5421604254774,24.3156002622214,0.0311784755420241,0.0235076294833192,0.00376800000000088,0.002834,0.0273430525126717,0.00330100000000044,8.2832634088664
Chr_03,MgIM767.03G049700,18.6306185,24.5472599886628,24.3467787377634,0.0402314248290629,0.0311784755420241,0.00488049999999873,0.00376800000000088,0.0357049501855435,0.00432424999999981,8.25691164607623
Chr_03,MgIM767.03G049800,18.635499,24.553865195172,24.3870101625925,0.136964799263041,0.0402314248290629,0.0168280000000003,0.00488049999999873,0.0885981120460517,0.0108542499999995,8.16252730921581
Chr_03,MgIM767.03G049900,18.652327,24.5766399959377,24.5239749618556,0.0406495753764915,0.136964799263041,0.005077,0.0168280000000003,0.088807187319766,0.0109525000000001,8.10839418578086
Chr_03,MgIM767.03G050000,18.657404,24.5881086355463,24.564624537232,0.0470588482829761,0.0406495753764915,0.00593750000000171,0.005077,0.0438542118297338,0.00550725000000085,7.96299638290018
Chr_03,MgIM767.03G050100,18.6633415,24.6121923510687,24.611683385515,0.0367299089620836,0.0470588482829761,0.0046849999999985,0.00593750000000171,0.0418943786225299,0.0053112500000001,7.88785664815798
Chr_03,MgIM767.03G050200,18.6680265,24.6311956701799,24.6484132944771,0.0216336850263303,0.0367299089620836,0.00278249999999858,0.0046849999999985,0.029181796994207,0.00373374999999854,7.81568048054059
Chr_03,MgIM767.03G050300,18.670809,24.6424820598121,24.6700469795034,0.0277046872716085,0.0216336850263303,0.0036030000000018,0.00278249999999858,0.0246691861489694,0.00319275000000019,7.72662630928446
Chr_03,MgIM767.03G050400,18.674412,24.6543421995554,24.697751666775,0.0702674442514564,0.0277046872716085,0.00939049999999853,0.0036030000000018,0.0489860657615324,0.00649675000000016,7.54008785339303
Chr_03,MgIM767.03G050500,18.6838025,24.6580828895474,24.7680191110265,0.281258366892281,0.0702674442514564,0.0409785000000014,0.00939049999999853,0.175762905571869,0.0251844999999999,6.97901112080324
Chr_03,MgIM767.03G050700,18.724781,24.6744066065847,25.0492774779188,0.0799195905258543,0.281258366892281,0.0124279999999999,0.0409785000000014,0.180588978709068,0.0267032500000006,6.76280897303001
Chr_03,MgIM767.03G050800,18.737209,24.6793572796289,25.1291970684446,0.0444849425155986,0.0799195905258543,0.00700399999999846,0.0124279999999999,0.0622022665207265,0.00971599999999917,6.40204472218318
Chr_03,MgIM767.03G050900,18.744213,24.6821473113316,25.1736820109602,0.0335069959591792,0.0444849425155986,0.0053005000000006,0.00700399999999846,0.0389959692373889,0.00615224999999953,6.33848904667267
Chr_03,MgIM767.03G051000,18.7495135,24.6842587566543,25.2071890069194,0.147693316166432,0.0335069959591792,0.0233690000000024,0.0053005000000006,0.0906001560628056,0.0143347500000015,6.32031643822153
Chr_03,MgIM767.03G051100,18.7728825,24.7014200664558,25.3548823230858,0.0158515735038307,0.147693316166432,0.00248749999999731,0.0233690000000024,0.0817724448351314,0.0129282499999999,6.32509773829654
Chr_03,MgIM767.03G051200,18.77537,24.7049136954949,25.3707338965897,0.017792406449427,0.0158515735038307,0.00278300000000087,0.00248749999999731,0.0168219899766289,0.00263524999999909,6.38345127659034
Chr_03,MgIM767.03G051300,18.778153,24.7088223465968,25.3885263030391,0.0121800402014642,0.017792406449427,0.00189900000000165,0.00278300000000087,0.0149862233254456,0.00234100000000126,6.40163320181016
Chr_03,MgIM767.03G051400,18.780052,24.7114894426955,25.4007063432406,0.0124373136691034,0.0121800402014642,0.00193349999999981,0.00189900000000165,0.0123086769352838,0.00191625000000073,6.42331477379211
Chr_03,MgIM767.03G051500,18.7819855,24.7142049931466,25.4131436569097,0.0171007690246157,0.0124373136691034,0.00264849999999939,0.00193349999999981,0.0147690413468595,0.0022909999999996,6.44654794712445
Chr_03,MgIM767.03G051600,18.784634,24.7179247424974,25.4302444259343,0.114404873511312,0.0171007690246157,0.0173555000000007,0.00264849999999939,0.0657528212679637,0.0100020000000001,6.57396733332966
Chr_03,MgIM767.03G051700,18.8019895,25.3168840552212,25.5446492994456,0.0262061187994682,0.114404873511312,0.00387149999999892,0.0173555000000007,0.07030549615539,0.0106134999999998,6.62415754985547
Chr_03,MgIM767.03G051800,18.805861,25.524871152417,25.5708554182451,0.0491597080354929,0.0262061187994682,0.00714350000000152,0.00387149999999892,0.0376829134174805,0.00550750000000022,6.84210865501208
Chr_03,MgIM767.03G051900,18.8130045,25.9572287450301,25.6200151262806,0.0685466468841369,0.0491597080354929,0.00968549999999979,0.00714350000000152,0.0588531774598149,0.00841450000000066,6.99425722975938
Chr_03,MgIM767.03G052000,18.82269,26.0216081020169,25.6885617731647,0.0438290165067912,0.0685466468841369,0.00601749999999868,0.00968549999999979,0.056187831695464,0.00785149999999923,7.15631811698013
Chr_03,MgIM767.03G052100,18.8287075,26.0616063241704,25.7323907896715,0.055591776508507,0.0438290165067912,0.00743100000000041,0.00601749999999868,0.0497103965076491,0.00672424999999954,7.39270498682418
Chr_03,MgIM767.03G052200,18.8361385,26.1110000572527,25.78798256618,0.0222676557936623,0.055591776508507,0.0029129999999995,0.00743100000000041,0.0389297161510847,0.00517199999999995,7.52701395032579
Chr_03,MgIM767.03G052300,18.8390515,26.1303627196762,25.8102502219737,0.0191684553081544,0.0222676557936623,0.00247849999999872,0.0029129999999995,0.0207180555509083,0.00269574999999911,7.68545137750726
Chr_03,MgIM767.03G052400,18.84153,26.1468372678452,25.8294186772818,0.0191975777809574,0.0191684553081544,0.00246600000000186,0.00247849999999872,0.0191830165445559,0.00247225000000029,7.75933523897408
Chr_03,MgIM767.03G052500,18.843996,26.1632287287228,25.8486162550628,0.028085951148789,0.0191975777809574,0.00359749999999792,0.00246600000000186,0.0236417644648732,0.00303174999999989,7.79805870037901
Chr_03,MgIM767.03G052600,18.8475935,26.1871412512317,25.8767022062116,0.110395238307365,0.028085951148789,0.0140200000000021,0.00359749999999792,0.0692405947280772,0.00880875000000003,7.8604336288437
Chr_03,MgIM767.03G052700,18.8616135,26.2803319574373,25.9870974445189,0.0245364548616678,0.110395238307365,0.00308949999999797,0.0140200000000021,0.0674658465845166,0.00855475000000006,7.88636097893172
Chr_03,MgIM767.03G052800,18.864703,26.3008678124175,26.0116338993806,0.014028659922424,0.0245364548616678,0.00176200000000293,0.00308949999999797,0.0192825573920459,0.00242575000000045,7.94911157045957
Chr_03,MgIM767.03G052900,18.866465,26.3125797970348,26.025662559303,0.0929952273607881,0.014028659922424,0.0115979999999993,0.00176200000000293,0.0535119436416061,0.00668000000000113,8.0107700062271
Chr_03,MgIM767.03G053000,18.878063,26.3896715096292,26.1186577866638,0.0922529114435342,0.0929952273607881,0.0113619999999983,0.0115979999999993,0.0926240694021612,0.0114799999999988,8.06829872841208
Chr_03,MgIM767.03G053100,18.889425,26.465194534159,26.2109106981073,0.0426393007386565,0.0922529114435342,0.00520249999999933,0.0113619999999983,0.0674461060910954,0.00828224999999883,8.14345209225813
Chr_03,MgIM767.03G053200,18.8946275,26.4906581272401,26.253549998846,0.0276795791934177,0.0426393007386565,0.00336050000000299,0.00520249999999933,0.0351594399660371,0.00428150000000116,8.21194440407044
Chr_03,MgIM767.03G053300,18.897988,26.5048173317258,26.2812295780394,0.03710051111754,0.0276795791934177,0.0044834999999992,0.00336050000000299,0.0323900451554788,0.00392200000000109,8.25855307380668
Chr_03,MgIM767.03G053400,18.9024715,26.523708209069,26.3183300891569,0.404901926603738,0.03710051111754,0.047365499999998,0.0044834999999992,0.221001218860639,0.0259244999999986,8.5248015915698
Chr_03,MgIM767.03G053500,18.949837,27.225915498008,26.7232320157607,0.27325800696083,0.404901926603738,0.0303415000000022,0.047365499999998,0.339079966782284,0.0388535000000001,8.72714084399819
Chr_03,MgIM767.03G053600,18.9801785,27.2467878293238,26.9964900227215,0.075797150384048,0.27325800696083,0.00818749999999824,0.0303415000000022,0.174527578672439,0.0192645000000002,9.05954365140217
Chr_03,MgIM767.03G053700,18.988366,27.2523619733021,27.0722871731056,0.0762762368807302,0.075797150384048,0.00814049999999966,0.00818749999999824,0.0760366936323891,0.00816399999999895,9.31365674086218
Chr_03,MgIM767.03G053800,18.9965065,27.2579041191409,27.1485634099863,0.0401025113827949,0.0762762368807302,0.00424050000000165,0.00814049999999966,0.0581893741317625,0.00619050000000065,9.39978582210748
Chr_03,MgIM767.03G053900,19.000747,27.2607911002145,27.1886659213691,0.0337701825621899,0.0401025113827949,0.00355000000000061,0.00424050000000165,0.0369363469724924,0.00389525000000113,9.48240728386668
Chr_03,MgIM767.03G054000,19.004297,27.2632079809623,27.2224361039313,0.302772538599115,0.0337701825621899,0.0309910000000002,0.00355000000000061,0.168271360580652,0.0172705000000004,9.74328250951902
Chr_03,MgIM767.03G054100,19.035288,27.29901533281,27.5252086425304,0.060245482540477,0.302772538599115,0.00599099999999808,0.0309910000000002,0.181509010569796,0.0184909999999991,9.81607325562729
Chr_03,MgIM767.03G054200,19.041279,27.3103489372972,27.5854541250709,0.0794231516816346,0.060245482540477,0.00781149999999897,0.00599099999999808,0.0698343171110558,0.00690124999999853,10.1190823562501
Chr_03,MgIM767.03G054300,19.0490905,27.373860806519,27.6648772767525,0.0258919411934997,0.0794231516816346,0.00252550000000085,0.00781149999999897,0.0526575464375672,0.00516849999999991,10.1881680250688
Chr_03,MgIM767.03G054400,19.051616,27.3886877086365,27.690769217946,0.0669656564712042,0.0258919411934997,0.00643349999999998,0.00252550000000085,0.046428798832352,0.00447950000000041,10.3647279456072
Chr_03,MgIM767.03G054500,19.0580495,27.405790141991,27.7577348744172,0.104254120204907,0.0669656564712042,0.00971900000000048,0.00643349999999998,0.0856098883380554,0.00807625000000023,10.6002028587591
Chr_03,MgIM767.03G054600,19.0677685,27.4461908728741,27.8619889946221,0.0447014368344476,0.104254120204907,0.00407350000000051,0.00971900000000048,0.0744777785196771,0.00689625000000049,10.7997503744313
Chr_03,MgIM767.03G054700,19.071842,27.5266298962917,27.9066904314566,0.0448522382570893,0.0447014368344476,0.00403850000000006,0.00407350000000051,0.0447768375457684,0.00405600000000028,11.0396542272597
Chr_03,MgIM767.03G054800,19.0758805,27.5745415944418,27.9515426697137,0.0626025798050804,0.0448522382570893,0.00556399999999968,0.00403850000000006,0.0537274090310849,0.00480124999999987,11.1902960752067
Chr_03,MgIM767.03G054900,19.0814445,27.5893326007656,28.0141452495187,0.0737367956953747,0.0626025798050804,0.00645899999999955,0.00556399999999968,0.0681696877502276,0.00601149999999961,11.339879855316
Chr_03,MgIM767.03G055000,19.0879035,27.6105410603183,28.0878820452141,0.0875170478078182,0.0737367956953747,0.00755499999999998,0.00645899999999955,0.0806269217515965,0.00700699999999976,11.5066250537461
Chr_03,MgIM767.03G055100,19.0954585,27.6604915792219,28.1753990930219,0.0778101578294717,0.0875170478078182,0.00663450000000054,0.00755499999999998,0.0826636028186449,0.00709475000000026,11.6513764147633
Chr_03,MgIM767.03G055200,19.102093,27.7325896402861,28.2532092508514,0.168929071903587,0.0778101578294717,0.0142105000000008,0.00663450000000054,0.12336961486653,0.0104225000000007,11.8368543887284
Chr_03,MgIM767.03G055300,19.1163035,28.042969203152,28.422138322755,0.0435678554883339,0.168929071903587,0.00363499999999917,0.0142105000000008,0.106248463695961,0.00892274999999998,11.9075916837254
Chr_03,MgIM767.03G055400,19.1199385,28.1154236983406,28.4657061782433,0.0411623831825345,0.0435678554883339,0.00342699999999851,0.00363499999999917,0.0423651193354342,0.00353099999999884,11.9980513552671
Chr_03,MgIM767.03G055500,19.1233655,28.1837322416723,28.5068685614259,0.103130010760331,0.0411623831825345,0.00856700000000288,0.00342699999999851,0.072146196971433,0.0059970000000007,12.0303813525804
Chr_03,MgIM767.03G055600,19.1319325,28.2370855280042,28.6099985721862,0.138933028996526,0.103130010760331,0.0115379999999981,0.00856700000000288,0.121031519878429,0.0100525000000005,12.0399422908155
Chr_03,MgIM767.03G055700,19.1434705,28.3063812812339,28.7489316011827,0.0749403237195132,0.138933028996526,0.00624350000000007,0.0115379999999981,0.10693667635802,0.00889074999999906,12.0278577575605
Chr_03,MgIM767.03G055800,19.149714,28.3531405887122,28.8238719249022,0.0547924734046177,0.0749403237195132,0.0045819999999992,0.00624350000000007,0.0648663985620654,0.00541274999999963,11.9840004733398
Chr_03,MgIM767.03G055900,19.154296,28.4023330676524,28.8786643983068,0.0376923339983293,0.0547924734046177,0.00316300000000069,0.0045819999999992,0.0462424037014735,0.00387249999999995,11.9412275536408
Chr_03,MgIM767.03G056000,19.157459,28.4444565643288,28.9163567323052,0.0542132807682094,0.0376923339983293,0.00456850000000131,0.00316300000000069,0.0459528073832694,0.003865750000001,11.8871648149149
Chr_03,MgIM767.03G056100,19.1620275,28.5062837634312,28.9705700130734,0.0684319821361044,0.0542132807682094,0.00580550000000102,0.00456850000000131,0.0613226314521569,0.00518700000000116,11.8223696649592
Chr_03,MgIM767.03G056200,19.167833,28.5848517407517,29.0390019952095,0.204086566940468,0.0684319821361044,0.017669999999999,0.00580550000000102,0.136259274538286,0.01173775,11.60863662442
Chr_03,MgIM767.03G056300,19.185503,29.1775842557851,29.24308856215,0.189256608405202,0.204086566940468,0.0170904999999983,0.017669999999999,0.196671587672835,0.0173802499999987,11.3158089022224
Chr_03,MgIM767.03G056400,19.2025935,29.8280910650654,29.4323451705552,0.0417302810794382,0.189256608405202,0.00382000000000105,0.0170904999999983,0.11549344474232,0.0104552499999997,11.0464546273235
Chr_03,MgIM767.03G056500,19.2064135,29.836359695285,29.4740754516346,0.0525121187588837,0.0417302810794382,0.00468299999999999,0.00382000000000105,0.047121199919161,0.00425150000000052,11.083429358851
Chr_03,MgIM767.03G056600,19.2110965,29.8464963432741,29.5265875703935,0.0548529712303036,0.0525121187588837,0.00476649999999879,0.00468299999999999,0.0536825449945937,0.00472474999999939,11.3619863473413
Chr_03,MgIM767.03G056700,19.215863,29.856813732264,29.5814405416238,0.046687025309371,0.0548529712303036,0.00397150000000224,0.00476649999999879,0.0507699982698373,0.00436900000000051,11.6205077294189
Chr_03,MgIM767.03G056800,19.2198345,29.8721015534521,29.6281275669332,0.0600075782894614,0.046687025309371,0.00500749999999783,0.00397150000000224,0.0533473017994162,0.00448950000000004,11.8826822139249
Chr_03,MgIM767.03G056900,19.224842,29.905889381415,29.6881351452226,0.0299439811965279,0.0600075782894614,0.00246350000000106,0.00500749999999783,0.0449757797429946,0.00373549999999945,12.0400963038419
Chr_03,MgIM767.03G057000,19.2273055,29.9346456307339,29.7180791264191,0.115482465493635,0.0299439811965279,0.00932549999999921,0.00246350000000106,0.0727132233450814,0.00589450000000014,12.3357745941267
Chr_03,MgIM767.03G057100,19.236631,30.0435014874516,29.8335615919128,0.0499070204164731,0.115482465493635,0.00396200000000135,0.00932549999999921,0.082694742955054,0.00664375000000028,12.4469979988787
Chr_03,MgIM767.03G057200,19.240593,30.0580204525417,29.8834686123293,0.103266554783353,0.0499070204164731,0.00810900000000103,0.00396200000000135,0.0765867875999131,0.00603550000000119,12.6893857343879
Chr_03,MgIM767.03G057300,19.248702,30.1349652312963,29.9867351671126,0.0759530681831215,0.103266554783353,0.00591449999999938,0.00810900000000103,0.0896098114832373,0.00701175000000021,12.7799495822348
Chr_03,MgIM767.03G057400,19.2546165,30.5030171188046,30.0626882352957,0.0705195224296062,0.0759530681831215,0.00547449999999827,0.00591449999999938,0.0732362953063639,0.00569449999999883,12.8608824842179
Chr_03,MgIM767.03G057500,19.260091,30.5905297643816,30.1332077577253,0.055009717182422,0.0705195224296062,0.00427000000000177,0.00547449999999827,0.0627646198060141,0.00487225000000002,12.8820606097827
Chr_03,MgIM767.03G057600,19.264361,30.6330121387954,30.1882174749078,0.0576018767048083,0.055009717182422,0.00447999999999738,0.00427000000000177,0.0563057969436152,0.00437499999999957,12.8698964442561
Chr_03,MgIM767.03G057700,19.268841,30.6658416779353,30.2458193516126,0.0832634453490329,0.0576018767048083,0.00651000000000224,0.00447999999999738,0.0704326610269206,0.00549499999999981,12.8175907237349
Chr_03,MgIM767.03G057800,19.275351,30.7116492824587,30.3290827969616,0.0814645951141593,0.0832634453490329,0.00643349999999998,0.00651000000000224,0.0823640202315961,0.00647175000000111,12.7266999237582
Chr_03,MgIM767.03G057900,19.2817845,30.7581548242909,30.4105473920758,0.119421255663937,0.0814645951141593,0.00960949999999983,0.00643349999999998,0.100442925389048,0.0080214999999999,12.5217135684161
Chr_03,MgIM767.03G058000,19.291394,30.9705867313851,30.5299686477397,0.12055940642523,0.119421255663937,0.0100209999999983,0.00960949999999983,0.119990331044583,0.00981524999999905,12.2248879085703
Chr_03,MgIM767.03G058100,19.301415,31.0030931368238,30.6505280541649,0.0753969762393218,0.12055940642523,0.00649700000000308,0.0100209999999983,0.0979781913322757,0.00825900000000068,11.8632027282077
Chr_03,MgIM767.03G058200,19.307912,31.025612940655,30.7259250304042,0.0973639642534394,0.0753969762393218,0.00874799999999709,0.00649700000000308,0.0863804702463806,0.00762250000000009,11.3323017705975
Chr_03,MgIM767.03G058300,19.31666,31.0559351268819,30.8232889946577,0.0413731381171907,0.0973639642534394,0.00387200000000121,0.00874799999999709,0.069368551185315,0.00630999999999915,10.9934312496552
Chr_03,MgIM767.03G058400,19.320532,31.0693561951341,30.8646621327749,0.0381769488405332,0.0413731381171907,0.00365049999999911,0.00387200000000121,0.039775043478862,0.00376125000000016,10.5749534008269
Chr_03,MgIM767.03G058500,19.3241825,31.0820095034127,30.9028390816154,0.0308000053034654,0.0381769488405332,0.00298599999999993,0.00365049999999911,0.0344884770719993,0.00331824999999952,10.3935740441511
Chr_03,MgIM767.03G058600,19.3271685,31.0923595317704,30.9336390869189,0.0965940373718048,0.0308000053034654,0.00960500000000053,0.00298599999999993,0.0636970213376351,0.00629550000000023,10.1178653542424
Chr_03,MgIM767.03G058700,19.3367735,31.1256522385273,31.0302331242907,0.109112944466062,0.0965940373718048,0.0112939999999995,0.00960500000000053,0.102853490918934,0.0104495,9.84291027503073
Chr_03,MgIM767.03G058800,19.3480675,31.1564769310214,31.1393460687567,0.0509042229509547,0.109112944466062,0.00543049999999923,0.0112939999999995,0.0800085837085085,0.00836224999999935,9.56782967604589
Chr_03,MgIM767.03G058900,19.353498,31.1698228872052,31.1902502917077,0.0585022034514751,0.0509042229509547,0.00636650000000216,0.00543049999999923,0.0547032132012149,0.0058985000000007,9.27408887025658
Chr_03,MgIM767.03G059000,19.3598645,31.1949423477019,31.2487524951592,0.0374749265715764,0.0585022034514751,0.00414749999999842,0.00636650000000216,0.0479885650115257,0.00525700000000029,9.12850770620564
Chr_03,MgIM767.03G059100,19.364012,31.2126469395751,31.2862274217307,0.146573779762022,0.0374749265715764,0.0167160000000024,0.00414749999999842,0.0920243531667992,0.0104317500000004,8.82156427893648
Chr_03,MgIM767.03G059200,19.380728,31.3163971225138,31.4328012014928,0.23276886890379,0.146573779762022,0.027905999999998,0.0167160000000024,0.189671324332906,0.0223110000000002,8.5012471127652
Chr_03,MgIM767.03G059300,19.408634,31.7942482550455,31.6655700703966,0.0323539749960879,0.23276886890379,0.00397549999999924,0.027905999999998,0.132561421949939,0.0159407499999986,8.31588362843345
Chr_03,MgIM767.03G059400,19.4126095,31.806769809884,31.6979240453926,0.0223577821405954,0.0323539749960879,0.00275650000000027,0.00397549999999924,0.0273558785683417,0.00336599999999976,8.12711781590719
Chr_03,MgIM767.03G059500,19.415366,31.8154519041897,31.7202818275332,0.0560847770019564,0.0223577821405954,0.0069410000000012,0.00275650000000027,0.0392212795712759,0.00484875000000073,8.08894654731011
Chr_03,MgIM767.03G059600,19.422307,31.8347329667954,31.7763666045352,0.0252421269532448,0.0560847770019564,0.00313299999999828,0.0069410000000012,0.0406634519776006,0.00503699999999974,8.07295056136643
Chr_03,MgIM767.03G059700,19.42544,31.8418327319797,31.8016087314884,0.0321636825453844,0.0252421269532448,0.0039970000000018,0.00313299999999828,0.0287029047493146,0.00356500000000004,8.05130568003205
Chr_03,MgIM767.03G059800,19.429437,31.8508904279393,31.8337724140338,0.0377396278058981,0.0321636825453844,0.00469299999999961,0.0039970000000018,0.0349516551756413,0.00434500000000071,8.04410936148114
Chr_03,MgIM767.03G059900,19.43413,31.8615253459124,31.8715120418397,0.0448677753693865,0.0377396278058981,0.00557699999999883,0.00469299999999961,0.0413037015876423,0.00513499999999922,8.04356408717596
Chr_03,MgIM767.03G060000,19.439707,31.9446431598505,31.9163798172091,0.0204026670835269,0.0448677753693865,0.00253300000000323,0.00557699999999883,0.0326352212264567,0.00405500000000103,8.04814333574559
Chr_03,MgIM767.03G060100,19.44224,31.9507207920645,31.9367824842926,0.130488134039279,0.0204026670835269,0.0160964999999997,0.00253300000000323,0.0754454005614029,0.00931475000000148,8.09956258207584
Chr_03,MgIM767.03G060200,19.4583365,31.989342429227,32.0672706183319,0.0850283642361944,0.130488134039279,0.0103304999999985,0.0160964999999997,0.107758249137737,0.0132134999999991,8.15516321472313
Chr_03,MgIM767.03G060300,19.468667,32.0283165091709,32.1522989825681,0.246951664460759,0.0850283642361944,0.0288554999999988,0.0103304999999985,0.165990014348477,0.0195929999999986,8.47190396307296
Chr_03,MgIM767.03G060400,19.4975225,32.4006042933746,32.3992506470289,0.0622532098633357,0.246951664460759,0.00715900000000147,0.0288554999999988,0.154602437162048,0.0180072500000001,8.58556621150072
Chr_03,MgIM767.03G060500,19.5046815,32.5152950746365,32.4615038568922,0.079922603713797,0.0622532098633357,0.00960699999999903,0.00715900000000147,0.0710879067885664,0.00838300000000025,8.48000796714353
Chr_03,MgIM767.03G060600,19.5142885,32.5448438589717,32.541426460606,0.0170098516530928,0.079922603713797,0.00210300000000174,0.00960699999999903,0.0484662276834449,0.00585500000000039,8.27775024482351
Chr_03,MgIM767.03G060700,19.5163915,32.5504482587053,32.5584363122591,0.0330519006816346,0.0170098516530928,0.00414199999999809,0.00210300000000174,0.0250308761673637,0.00312249999999992,8.01629340828321
Chr_03,MgIM767.03G060800,19.5205335,32.5979159440714,32.5914882129407,0.169140134372135,0.0330519006816346,0.0221654999999998,0.00414199999999809,0.101096017526885,0.013153749999999,7.68571833331885
Chr_03,MgIM767.03G060900,19.542699,32.7381345970957,32.7606283473129,0.0270988482962906,0.169140134372135,0.00366149999999976,0.0221654999999998,0.0981194913342129,0.0129134999999998,7.59821050328838
Chr_03,MgIM767.03G061000,19.5463605,32.769986625476,32.7877271956092,0.0552465237525013,0.0270988482962906,0.0075105000000022,0.00366149999999976,0.0411726860243959,0.00558600000000098,7.37069209172731
Chr_03,MgIM767.03G061100,19.553871,32.836869634725,32.8429737193617,0.0477131202997967,0.0552465237525013,0.00650449999999836,0.0075105000000022,0.051479822026149,0.00700750000000028,7.34638915820863
Chr_03,MgIM767.03G061200,19.5603755,32.8705233488044,32.8906868396615,0.0245095466908936,0.0477131202997967,0.00333649999999963,0.00650449999999836,0.0361113334953451,0.004920499999999,7.33895610107763
Chr_03,MgIM767.03G061300,19.563712,32.8848974178718,32.9151963863523,0.0524139254533793,0.0245095466908936,0.00709950000000248,0.00333649999999963,0.0384617360721364,0.00521800000000106,7.37097280033129
Chr_03,MgIM767.03G061400,19.5708115,32.915482972598,32.9676103118057,0.0246836894867215,0.0524139254533793,0.00331749999999786,0.00709950000000248,0.0385488074700504,0.00520850000000017,7.4011341979551
Chr_03,MgIM767.03G061500,19.574129,32.9247652721372,32.9922940012924,0.0191893435912718,0.0246836894867215,0.00256399999999957,0.00331749999999786,0.0219365165389966,0.00294074999999872,7.45949725036342
Chr_03,MgIM767.03G061600,19.576693,32.9297720916832,33.0114833448837,0.0633278809947626,0.0191893435912718,0.00834599999999952,0.00256399999999957,0.0412586122930172,0.00545499999999954,7.56344863300104
Chr_03,MgIM767.03G061700,19.585039,32.9460696407982,33.0748112258785,0.0268945916639041,0.0633278809947626,0.00348150000000302,0.00834599999999952,0.0451112363293333,0.00591375000000127,7.62819468684399
Chr_03,MgIM767.03G061800,19.5885205,32.9528680972137,33.1017058175424,0.0164214015954016,0.0268945916639041,0.00210500000000025,0.00348150000000302,0.0216579966296528,0.00279325000000163,7.75369072930821
Chr_03,MgIM767.03G061900,19.5906255,32.9569786101405,33.1181272191378,0.0441485471939274,0.0164214015954016,0.00557549999999907,0.00210500000000025,0.0302849743946645,0.00384024999999966,7.88619865755282
Chr_03,MgIM767.03G062000,19.596201,32.9665768607162,33.1622757663317,0.0183165756388419,0.0441485471939274,0.00227549999999965,0.00557549999999907,0.0312325614163846,0.00392549999999936,7.9563269434186
Chr_03,MgIM767.03G062100,19.5984765,32.9704917275792,33.1805923419706,0.0769064297944837,0.0183165756388419,0.00929749999999885,0.00227549999999965,0.0476115027166628,0.00578649999999925,8.22803123073861
Chr_03,MgIM767.03G062200,19.607774,32.9864875415362,33.257498771765,0.106016866813412,0.0769064297944837,0.0121070000000003,0.00929749999999885,0.0914616483039481,0.0107022499999996,8.54602053810663
Chr_03,MgIM767.03G062300,19.619881,33.2931151582409,33.3635156385785,0.0320701636873864,0.106016866813412,0.00349849999999918,0.0121070000000003,0.0690435152503994,0.00780274999999975,8.84861302110175
Chr_03,MgIM767.03G062400,19.6233795,33.2986268820564,33.3955858022658,0.0899094341098063,0.0320701636873864,0.00964749999999981,0.00349849999999918,0.0609897988985964,0.0065729999999995,9.27883750168888
Chr_03,MgIM767.03G062500,19.633027,33.3138260689964,33.4854952363756,0.0666844697135076,0.0899094341098063,0.00708700000000206,0.00964749999999981,0.078296951911657,0.00836725000000094,9.35754900494765
Chr_03,MgIM767.03G062600,19.640114,33.3997079486989,33.5521797060892,0.0527002477656708,0.0666844697135076,0.00556149999999889,0.00708700000000206,0.0596923587395892,0.00632425000000048,9.43864628052097
Chr_03,MgIM767.03G062700,19.6456755,33.5314283916563,33.6048799538548,0.0158968607542533,0.0527002477656708,0.00167100000000175,0.00556149999999889,0.0342985542599621,0.00361625000000032,9.48456391564716
Chr_03,MgIM767.03G062800,19.6473465,33.5790275598583,33.6207768146091,0.0748549272470029,0.0158968607542533,0.00782849999999868,0.00167100000000175,0.0453758940006281,0.00474975000000022,9.55332259605791
Chr_03,MgIM767.03G062900,19.655175,33.7170008931211,33.6956317418561,0.14674385784906,0.0748549272470029,0.0151654999999984,0.00782849999999868,0.110799392548032,0.0114969999999985,9.63724385039972
Chr_03,MgIM767.03G063000,19.6703405,33.8005126370297,33.8423755997051,0.0445916532769957,0.14674385784906,0.00456350000000327,0.0151654999999984,0.0956677555630279,0.00986450000000083,9.69818597628058
Chr_03,MgIM767.03G063100,19.674904,33.8392961099246,33.8869672529821,0.0405736559492027,0.0445916532769957,0.004134999999998,0.00456350000000327,0.0425826546130992,0.00434925000000064,9.79080407267757
Chr_03,MgIM767.03G063200,19.679039,33.886171444314,33.9275409089313,0.0402533819251616,0.0405736559492027,0.00408649999999966,0.004134999999998,0.0404135189371821,0.00411074999999883,9.83117896665904
